"T_JOB_ID","LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","VERSIONLASTCHANGED","CHNG_TYPE","DEFINITIONDESCRIPTION","STATUS","CONSUMER_NAME","CLASSTYPE","FORMULA","EXMPL_ANSWERS","SURVEY_QUEST_TEXT","SURVEY_QUEST_SRC","UNITSREQUIRED","SUBMITTED_UNITS","RELATEDNAMES2","SHORTNAME","ORDER_OBS","CDISC_COMMON_TESTS","HL7_FIELD_SUBFIELD_ID","EXTERNAL_COPYRIGHT_NOTICE","EXAMPLE_UNITS","LONG_COMMON_NAME","UNITSANDRANGE","EXAMPLE_UCUM_UNITS","EXAMPLE_SI_UCUM_UNITS","STATUS_REASON","STATUS_TEXT","CHANGE_REASON_PUBLIC","COMMON_TEST_RANK","COMMON_ORDER_RANK","COMMON_SI_TEST_RANK","HL7_ATTACHMENT_STRUCTURE","EXTERNAL_COPYRIGHT_LINK","PANELTYPE","ASKATORDERENTRY","ASSOCIATEDOBSERVATIONS","VERSIONFIRSTRELEASED","VALIDHL7ATTACHMENTREQUEST","DISPLAYNAME","LMX_BK","LNC_BK","LMX_METHOD_SHORT_NAME"
"823367","14631-6","Bilirubin","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","Method can be DIRECT SPECTOPHOTOMETRY, WET CHEMISTRY or DRY SLIDE (TBIL)","ACTIVE","","1","","","","","Y","","Bili; Bilirubins; Billirubin; Chemistry; Hematology; Heme; Hepatology; Level; Liver; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; TBIL","Bilirub SerPl-sCnc","Both","","","","umol/L","Bilirubin.total [Moles/volume] in Serum or Plasma","","umol/L","","","","","0","0","21","","","","","95405-7","1.0k","","Bilirubin [Moles/Vol]","172274","14631-6","C-PH-BILI-01"
"823367","30239-8","Aspartate aminotransferase","CCnc","Pt","Ser/Plas","Qn","With P-5'-P","CHEM","2.68","MIN","","ACTIVE","","1","","","","","N","","Asp; Aspartate amino transferase; Aspartate transaminase; Aspartic acid; AST; Catalytic Concentration; Chemistry; Glutamic oxaloacetic transaminase; Hepatology; Liver; P prime; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SGOT; SR; w P-5'-P","AST SerPl w P-5'-P-cCnc","Both","","","","arb U/L","Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P","","U/L","","","","","0","0","0","","","","","","2.04","","AST With P-5'-P [Catalytic activity/Vol]","172277","30239-8","C-PH-ASAT-01"
"823367","16362-6","Ammonia","SCnc","Pt","Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Amm; Ammon; Amon; Chemistry; Hepatology; Kidney; Level; Liver; Nephrology; NH3; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; Substance Concentration; UniversalLabOrders","Ammonia Plas-sCnc","Both","","","","umol/L","Ammonia [Moles/volume] in Plasma","","umol/L","","","","","367","185","367","","","","","","1.0l","","Ammonia (P) [Moles/Vol]","172280","16362-6","C-PE-NH3-01"
"823367","39354-6","Cholinesterase^dibucaine/Cholinesterase","CFr","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Acylcholine acylhydrolase; BChE; Benzoyl cholinesterase; Benzoylcholinesterase; Butyrylcholine esterase; Catalytic Fraction; Che; Chemistry; Chincocaine; Choline esterase II; CHS; dibucaine/CHe; Nupercainal; Percent; Pl; Plasma; Plsm; Point in time; Pseudocho; Pseudocholinesterase; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Cholinesterase dibucaine/CHe CFr SerPl","Observation","","","","%","Cholinesterase in Serum or Plasma --dibucaine/Cholinesterase","","%{inhibition};%","","","","Changed component from Cholinesterase.dibucaine inhibited to fit the current LOINC model for challenges","0","0","0","","","","","","2.15","","Cholinesterase dibucaine/Cholinesterase [Catalytic fraction]","172283","39354-6","C-PH-DIBUCA-01"
"823367","14646-4","Cholesterol.in HDL","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; HDLc; HDL-C; Heart Disease; High density lipoprotein cholesterols; Level; Lipid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; TCHHDL","HDLc SerPl-sCnc","Both","","","","mmol/L","Cholesterol in HDL [Moles/volume] in Serum or Plasma","","mmol/L","","","","","0","0","38","","","","","","1.0k","","Cholesterol in HDL [Moles/Vol]","172287","14646-4","C-PH-HDL-01"
"823367","2885-2","Protein","MCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","Although there is a qualitative difference between total protein in plasma and serum, the QUANTITATIVE difference is small and probably not clinically significant, therefore, system of SER/PLAS is acceptable. The protein concentration that is reported in electrophoresis is the same as that reported routinely.","ACTIVE","","1","","","","","Y","","Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; PR; Prot; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders","Prot SerPl-mCnc","Both","","","","g/L;g/dL","Protein [Mass/volume] in Serum or Plasma","","g/dL","","","","","22","58","22","","","","","","1.0","","Protein [Mass/Vol]","172291","2885-2","C-PH-TP-01"
"823367","75241-0","Procalcitonin","MCnc","Pt","Ser/Plas","Qn","IA","CHEM","2.56","MIN","An automated quantitative enzyme immunoassay for the measurement of human procalcitonin (PCT) intended for use in the risk assessment of acutely ill patients on their first day of ICU admission for the progression to severe sepsis and septic shock. Levels exceeding 2.0 ng/mL may indicate a greater risk for the development of severe sepsis or septic shock. This term was based on but is not limited to, the VIDAS PCT test kit.","ACTIVE","","1","","","","","","","Chemistry; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Level; Mass concentration; MEIA; PCT; Pl; Plasma; Plsm; Point in time; proCT; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS","Procalcitonin SerPl IA-mCnc","Both","","","","ng/mL","Procalcitonin [Mass/volume] in Serum or Plasma by Immunoassay","","ng/mL","","","","The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.48","","Procalcitonin IA [Mass/Vol]","172295","75241-0","C-PH-PROCAL-01"
"823367","3040-3","Triacylglycerol lipase","CCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Catalytic Concentration; Chemistry; LIPA; Lipase; LPS; Pancreatic lipase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Steapsin; Tributyrase; Tributyrinase; UniversalLabOrders","Lipase SerPl-cCnc","Both","","","","arb U/L","Lipase [Enzymatic activity/volume] in Serum or Plasma","","U/L","","","","","139","44","139","","","","","","1.0","","Lipase [Catalytic activity/Vol]","172300","3040-3","C-PH-LIP-01"
"823367","83092-7","Creatine kinase.MB","MCnc","Pt","Ser/Plas","Qn","IA","CHEM","2.58","ADD","This term was created for, but is not limited in use to, bioMerieux's VIDAS CK-MB assay, which is intended for the quantitative measurement of the MB isoenzyme of creatine kinase in human serum or plasma.","ACTIVE","","1","","","","","","","Cardio; Cardiology; Chemistry; CK; CK 2; CK MB; CK-2; CKMB; CK-MB; CPK; Creatine phosphokinase; EIA; ELFA; ELISA; Enzyme immunoassay; Heart Disease; IAA; Level; Mass concentration; MEIA; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS","CK MB SerPl IA-mCnc","Both","","","","ng/mL","Creatine kinase.MB [Mass/volume] in Serum or Plasma by Immunoassay","","ng/mL","","","","","0","0","0","","","","","","2.58","","CK.MB IA [Mass/Vol]","172312","83092-7","C-PH-CKMB-01"
"823367","83107-3","Natriuretic peptide.B prohormone N-Terminal","MCnc","Pt","Ser/Plas","Qn","IA","CHEM","2.58","ADD","This term was created for, but is not limited in use to, bioMerieux's VIDAS NT-proBNP2 assay, which is intended for the quantitative determination of the brain-type natriuretic peptide N-terminal fragment in human serum or plasma.","ACTIVE","","1","","","","","","","Beta Natriuretic Peptide; BNP; Brain Natriuretic Peptide; B-type natriuretic peptide; Cardio; Cardiology; Chemistry; EIA; ELFA; ELISA; Enzyme immunoassay; Heart Disease; IAA; Level; Mass concentration; MEIA; Natriutietic peptide.B; NTproBNP; NT-proBNP; Pept; Pl; Plasma; Plsm; Point in time; proBNP; Pro-brain natriuretic peptide; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS","NT-proBNP SerPl IA-mCnc","Both","","","","pg/mL","Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma by Immunoassay","","pg/mL","","","","","0","0","0","","","","","","2.58","","Natriuretic peptide.B prohormone N-Terminal IA [Mass/Vol]","172316","83107-3","C-PH-NTBNP-01"
"823367","4548-4","Hemoglobin A1c/Hemoglobin.total","MFr","Pt","Bld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Blood; Chemistry; Endocrine; Endocrinology; GHb; Glycated hemoglobin; Glycohaemogolobin; Glycohemogolobin; Glycosylated hemoglobin; HA1c; Haemoglobin; Hb; HbA1c; Hgb; Hgb A1c; Mass fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood","HbA1c MFr Bld","Both","","","","%","Hemoglobin A1c/Hemoglobin.total in Blood","","%","","","","Release 2.70: CLASS: Changed Class from HEM/BC to CHEM as A1C tests are more correctly classified in CHEM.; Previous Releases: Changing from the property from Mass fraction to substance fraction has not effect on the meaning when the molecular weight of the numerator and the denominator are the same (for practical purposes). These terms had had a property of MFR in the past and we changed to SFR because we thought the LOINC community preferred SFR for HbA1c. But we mis understood the preference is to use the MFR variant- so we have changed back.","81","48","81","","","","","","1.0","","HbA1c (Bld) [Mass fraction]","172324","4548-4","C-BE-HBA1C-01"
"823367","20567-4","Ferritin","MCnc","Pt","Ser/Plas","Qn","IA","CHEM","2.56","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; EIA; ELFA; ELISA; Enzyme immunoassay; Ferr; IAA; Level; Mass concentration; MEIA; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS","Ferritin SerPl IA-mCnc","Both","","","","ng/mL","Ferritin [Mass/volume] in Serum or Plasma by Immunoassay","","ng/mL","","","","The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0m","","Ferritin IA [Mass/Vol]","172328","20567-4","C-PH-FER-01"
"823367","14800-7","Iron binding capacity","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Bind; Chemistry; dTIBC; Fe; IBC; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; TIBC; Total iron binding","TIBC SerPl-sCnc","Both","","","","umol/L","Iron binding capacity [Moles/volume] in Serum or Plasma","","umol/L","","","","","0","0","157","","","","","","1.0k","","Iron binding capacity [Moles/Vol]","172331","14800-7","C-PH-TEBK-01"
"823367","83107-3","Natriuretic peptide.B prohormone N-Terminal","MCnc","Pt","Ser/Plas","Qn","IA","CHEM","2.58","ADD","This term was created for, but is not limited in use to, bioMerieux's VIDAS NT-proBNP2 assay, which is intended for the quantitative determination of the brain-type natriuretic peptide N-terminal fragment in human serum or plasma.","ACTIVE","","1","","","","","","","Beta Natriuretic Peptide; BNP; Brain Natriuretic Peptide; B-type natriuretic peptide; Cardio; Cardiology; Chemistry; EIA; ELFA; ELISA; Enzyme immunoassay; Heart Disease; IAA; Level; Mass concentration; MEIA; Natriutietic peptide.B; NTproBNP; NT-proBNP; Pept; Pl; Plasma; Plsm; Point in time; proBNP; Pro-brain natriuretic peptide; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS","NT-proBNP SerPl IA-mCnc","Both","","","","pg/mL","Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma by Immunoassay","","pg/mL","","","","","0","0","0","","","","","","2.58","","Natriuretic peptide.B prohormone N-Terminal IA [Mass/Vol]","172335","83107-3","C-PH-STNTBNP-01"
"823367","40599-3","Albumin","MCnc","Pt","Dial fld prt","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Alb; Chemistry; Diaf; DiafP; Dialysate; Dialysis fluid; Kidney; Level; Mass concentration; Nephrology; Peritoneal Dialysis fluid; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal","Albumin DiafP-mCnc","Both","","","","g/L;gm/L","Albumin [Mass/volume] in Peritoneal dialysis fluid","","g/L","","","","","0","0","0","","","","","","2.15","","Albumin (Perit dial fld) [Mass/Vol]","172339","40599-3","C-DI-ALB-01"
"823367","54362-9","Bilirubin","SCnc","Pt","Dial fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Bili; Bilirubins; Billirubin; Chemistry; Diaf; Dialysate; Dialysis fluid; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; TBIL","Bilirub Dial fld-sCnc","Both","","","","umol/L","Bilirubin.total [Moles/volume] in Dialysis fluid","","umol/L","","","","","0","0","0","","","","","","2.27","","Bilirubin (Dial fld) [Moles/Vol]","172342","54362-9","C-DI-BILI-01"
"823367","53082-4","Cholesterol","SCnc","Pt","Dial fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Diaf; Dialysate; Dialysis fluid; Kidney; Level; Lipid; Nephrology; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; Substance Concentration","Cholest Dial fld-sCnc","Both","","","","mmol/L","Cholesterol [Moles/volume] in Dialysis fluid","","mmol/L","","","","","0","0","0","","","","","","2.24","","Cholesterol (Dial fld) [Moles/Vol]","172345","53082-4","C-DI-CHOL-01"
"823367","15075-5","Glucose","SCnc","Pt","Dial fld","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Diaf; Dialysate; Dialysis fluid; Glu; Gluc; Glucoseur; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Glucose Dial fld-sCnc","Both","","","","mmol/L","Glucose [Moles/volume] in Dialysis fluid","","mmol/L","","","","","0","0","0","","","","","","1.0k","","Glucose (Dial fld) [Moles/Vol]","172350","15075-5","C-DI-GLUC-01"
"823367","81430-1","Lactate dehydrogenase","CCnc","Pt","Dial fld prt","Qn","Reaction: lactate to pyruvate","CHEM","2.68","MIN","Elevated lactate dehydrogenase is a marker for various types of tissue injury. In patients undergoing peritoneal dialysis, elevated LDH in the dialysate may be a sign of peritonitis, and failure of dialysate LDH levels to normalize during treatment of peritonitis may be associated with incomplete recovery and a higher rate of complications compared to patients whose LDH levels decrease back to normal levels. [PMID: 7948233]","ACTIVE","","1","","","","","","","2-Hydroxypropanoic acid; 2-hydroxy-propionate; 2-hydroxy-propionic acid; Catalytic Concentration; Chemistry; Dehydrog; Dehyrdogenase; Diaf; DiafP; Dialysate; Dialysis fluid; L to P; L.D.H; Lact; Lactic acid; Lactic acid dehydrogenase; LD; LDH; L-lactate; L-lactate dehydrogenase; Peritoneal Dialysis fluid; Point in time; QNT; Quan; Quant; Quantitative; Random; React; Rxn; Tumor marker","LDH DiafP L to P-cCnc","Both","","","","arb U/L","Lactate dehydrogenase [Enzymatic activity/volume] in Peritoneal dialysis fluid by Lactate to pyruvate reaction","","U/L","","","","","0","0","0","","","","","","2.56","","LDH Lactate to pyruvate reaction (Perit dial fld) [Catalytic activity/Vol]","172355","81430-1","C-DI-LDH-01"
"823367","2595-7","Magnesium","SCnc","Pt","Dial fld","Qn","","CHEM","2.42","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Diaf; Dialysate; Dialysis fluid; Level; MAG; Magnes; Mg; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Magnesium Dial fld-sCnc","Both","","","","mmol/L","Magnesium [Moles/volume] in Dialysis fluid","","mmol/L","","","","","0","0","0","","","","","","1.0","","Magnesium (Dial fld) [Moles/Vol]","172358","2595-7","C-DI-MG-01"
"823367","34938-1","Phosphate","SCnc","Pt","Dial fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Chemistry; Diaf; Dialysate; Dialysis fluid; i Phos; Inorganic phosphate; Level; Phos; Phosphate total; Phosphorous; Phosphorus; Phosphrous; Pi; PO4; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Phosphate Dial fld-sCnc","Both","","","","mmol/L","Phosphate [Moles/volume] in Dialysis fluid","","mmol/L","","","","","0","0","0","","","","","","2.11","","Phosphate (Dial fld) [Moles/Vol]","172362","34938-1","C-DI-PHOS-01"
"823367","1747-5","Albumin","MCnc","Pt","Body fld","Qn","","CHEM","2.38","MIN","","ACTIVE","","1","","","","","Y","","Alb; B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Hepatology; Kidney; Level; Liver; Mass Concentration; Nephrology; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal; UniversalLabOrders","Albumin Fld-mCnc","Both","","","","g/L;g/dL","Albumin [Mass/volume] in Body fluid","","g/dL","","","","","1032","0","1032","","","","","","1.0","","Albumin (Body fld) [Mass/Vol]","172367","1747-5","C-PU-ALB-01"
"823367","2072-7","Chloride","SCnc","Pt","Body fld","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Cl; Cl-; Fl; Fld; FLU; Fluid; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Chloride Fld-sCnc","Both","","","","mmol/L","Chloride [Moles/volume] in Body fluid","","mmol/L","","","","","0","0","0","","","","","","1.0","","Chloride (Body fld) [Moles/Vol]","172372","2072-7","C-PU-CL-01"
"823367","16688-4","Creatine kinase","CCnc","Pt","Body fld","Qn","","CHEM","2.68","MIN","","ACTIVE","","1","","","","","Y","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Cardio; Cardiology; Catalytic Concentration; Chemistry; CK; CPK; Creatine phosphokinase; Fl; Fld; FLU; Fluid; Heart Disease; Point in time; QNT; Quan; Quant; Quantitative; Random","CK Fld-cCnc","Both","","","","arb U/L","Creatine kinase [Enzymatic activity/volume] in Body fluid","","U/L","","","","","0","0","0","","","","","","1.0l","","CK (Body fld) [Catalytic activity/Vol]","172375","16688-4","C-PU-CK-01"
"823367","14745-4","Glucose","SCnc","Pt","Body fld","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Glu; Gluc; Glucoseur; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Glucose Fld-sCnc","Both","","","","mmol/L","Glucose [Moles/volume] in Body fluid","","mmol/L","","","","","0","0","788","","","","","","1.0k","","Glucose (Body fld) [Moles/Vol]","172378","14745-4","C-PU-GLUC-01"
"823367","25386-4","Creatinine","SCnc","Pt","Body fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; CR; Crea; Creat; Fl; Fld; FLU; Fluid; Kidney; Level; Nephrology; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; Substance Concentration","Creat Fld-sCnc","Both","","","","mmol/L;umol/L","Creatinine [Moles/volume] in Body fluid","","umol/L","","","","","0","0","1234","","","","","","2.00","","Creatinine (Body fld) [Moles/Vol]","172382","25386-4","C-PU-KREA-01"
"823367","15212-4","Triacylglycerol lipase","CCnc","Pt","Body fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Catalytic Concentration; Chemistry; Fl; Fld; FLU; Fluid; LIPA; Lipase; LPS; Pancreatic lipase; Point in time; QNT; Quan; Quant; Quantitative; Random; Steapsin; Tributyrase; Tributyrinase; UniversalLabOrders","Lipase Fld-cCnc","Both","","","","U/L;U/dL; units/L","Lipase [Enzymatic activity/volume] in Body fluid","","U/L;U/dL","","","","","1322","0","1322","","","","","","1.0k","","Lipase (Body fld) [Catalytic activity/Vol]","172385","15212-4","C-PU-LIP-01"
"823367","88710-9","Amylase.pancreatic","CCnc","Pt","Dial fld prt","Qn","","CHEM","2.68","MIN","","ACTIVE","","1","","","","","","","Alpha amylase; Ams; Amyl; Amylase P; Amylase.pancreatic dial fld prt; Catalytic Concentration; Chemistry; Diaf; DiafP; Dialysate; Dialysis fluid; Diastase; k87; Kidney; Nephrology; Pancr; Pancreatc; Peritoneal Dialysis fluid; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal","Amylase P DiafP-cCnc","Both","","","","arb U/L","Amylase.pancreatic [Enzymatic activity/volume] in Peritoneal dialysis fluid","","U/L","","","","","0","0","0","","","","","","2.64","","Amylase.pancreatic (Perit dial fld) [Catalytic activity/Vol]","172389","88710-9","C-DI-PAMY-01"
"823367","29766-3","Triglyceride","SCnc","Pt","Body fld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","1.2 mmol/L","","","N","","B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; Tg; Trig; Trigly; Triglycerides; Triglycrides","Trigl Fld-sCnc","Both","","","","mmol/L","Triglyceride [Moles/volume] in Body fluid","","mmol/L","","","","","0","0","0","","","","","","2.03","","Triglyceride (Body fld) [Moles/Vol]","172392","29766-3","C-PU-TRIG-01"
"823367","46426-3","Icteric interference index","ACnc","Pt","Ser/Plas","Qn","","SPEC","2.70","NAM","","ACTIVE","","1","","","","","N","","Arbitrary concentration; Icteric interf index; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR","Icteric interf index SerPl-aCnc","Observation","","","","","Icteric interference index of Serum or Plasma","","[arb'U]/mL","","","","Release 2.70: COMPONENT: Added the word interference to the Component to clarify the meaning;","0","0","0","","","","","","2.19","","Icteric interference index Qn","172426","46426-3","C-PH-IIND-01"
"823367","46426-3","Icteric interference index","ACnc","Pt","Ser/Plas","Qn","","SPEC","2.70","NAM","","ACTIVE","","1","","","","","N","","Arbitrary concentration; Icteric interf index; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR","Icteric interf index SerPl-aCnc","Observation","","","","","Icteric interference index of Serum or Plasma","","[arb'U]/mL","","","","Release 2.70: COMPONENT: Added the word interference to the Component to clarify the meaning;","0","0","0","","","","","","2.19","","Icteric interference index Qn","172429","46426-3","C-SG-IIND-01"
"823367","46426-3","Icteric interference index","ACnc","Pt","Ser/Plas","Qn","","SPEC","2.70","NAM","","ACTIVE","","1","","","","","N","","Arbitrary concentration; Icteric interf index; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR","Icteric interf index SerPl-aCnc","Observation","","","","","Icteric interference index of Serum or Plasma","","[arb'U]/mL","","","","Release 2.70: COMPONENT: Added the word interference to the Component to clarify the meaning;","0","0","0","","","","","","2.19","","Icteric interference index Qn","172432","46426-3","C-SN-IIND-01"
"823367","14628-2","Bile acid","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Acd; Acids; Bile acid.total; Bile salt; Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; UniversalLabOrders","Bile Ac SerPl-sCnc","Both","","","","umol/L","Bile acid [Moles/volume] in Serum or Plasma","","umol/L","","","","Updated System from Ser to Ser/Plas since this test can also be done on plasma.","0","0","0","","","","","","1.0k","","Bile acid [Moles/Vol]","172440","14628-2","C-SG-GALLENS-01"
"823367","11580-8","Thyrotropin","ACnc","Pt","Ser/Plas","Qn","Detection limit <= 0.005 mIU/L","CHEM","2.38","MIN","This is a so called 3rd generation test and detection limit given is the analytic detection limit (Functional detection limit would be higher)","ACTIVE","","1","","","","","Y","","3rd generation TSH; Arbitrary concentration; Chemistry; DL&lt;=0.005 mIU/L; Endocrine; Endocrinology; High sensitivity TSH; Left; Levo; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thyroid stimulating hormone; Thyrotropic hormone; TSH; UniversalLabOrders","TSH SerPl DL<=0.005 mIU/L-aCnc","Both","","","","mIU/L;mcU/mL; mU/L","Thyrotropin [Units/volume] in Serum or Plasma by Detection limit <= 0.005 mIU/L","","m[IU]/L","","","","Method was edited to make it clearer that this is the 3rd generation test.","165","45","165","","","","","","1.0j-a","","TSH DL <= 0.005 mIU/L Qn","172448","11580-8","C-PH-TSH-01"
"823367","14930-2","Triiodothyronine","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Endocrine; Endocrinology; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; T3; T-3; thyroid hormone; Total T3; Triodothyrne","T3 SerPl-sCnc","Both","","","","nmol/L","Triiodothyronine (T3) [Moles/volume] in Serum or Plasma","","nmol/L","","","","","0","0","223","","","","","","1.0k","","T3 [Moles/Vol]","172451","14930-2","C-SG-T3-01"
"823367","14731-4","Folate","SCnc","Pt","RBC","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Erythrocytes; Folat; Folic acid; Level; Point in time; Pteroylglutamate; Pteroylglutamic acid; QNT; Quan; Quant; Quantitative; Random; Red blood cells; Red blood corpusles; Substance concentration; Vit M; Vitamin M","Folate RBC-sCnc","Both","","","","nmol/L","Folate [Moles/volume] in Red Blood Cells","","nmol/L","","","","","0","0","743","","","","","","1.0k","","Folate (RBC) [Moles/Vol]","172460","14731-4","C-BE-FOLS-01"
